yyyydddhhmm_ID,dunno,airTemperature  ,dewPoint               ,windDirection          ,windSpeed              ,maximumWindGust       ,cloudCover             ,solarRadiation         ,barometricPressure     ,waterTemperature       ,significantWaveHeight ,wavePeriod   
200508306301PTIM4   ,9,21.2,999.9,20,2.9,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508306361PTIM4   ,9,21.9,999.9,10,1.9,2.9,999,9999.9,30.0,99.9,99.9,99.9
200508306481PTIM4   ,9,22.1,999.9,360,4.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508306541PTIM4   ,9,22.5,999.9,360,2.9,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508307001PTIM4   ,9,22.6,999.9,360,5.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508307061PTIM4   ,9,22.3,999.9,360,4.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508307121PTIM4   ,9,22.3,999.9,360,4.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508307181PTIM4   ,9,22.5,999.9,360,4.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508307301PTIM4   ,9,22.6,999.9,360,4.1,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508307361PTIM4   ,9,22.6,999.9,360,4.1,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508307481PTIM4   ,9,22.6,999.9,360,5.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508307541PTIM4   ,9,22.8,999.9,360,4.1,6.0,999,9999.9,30.0,99.9,99.9,99.9
200508308001PTIM4   ,9,22.8,999.9,360,5.1,6.0,999,9999.9,30.0,99.9,99.9,99.9
200508308061PTIM4   ,9,22.6,999.9,360,4.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508308181PTIM4   ,9,23.0,999.9,360,5.1,6.0,999,9999.9,30.0,99.9,99.9,99.9
200508308241PTIM4   ,9,22.8,999.9,360,5.1,6.0,999,9999.9,30.0,99.9,99.9,99.9
200508308301PTIM4   ,9,22.8,999.9,360,5.1,6.0,999,9999.9,30.0,99.9,99.9,99.9
200508308361PTIM4   ,9,22.6,999.9,360,2.9,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508308481PTIM4   ,9,21.9,999.9,0,0.0,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508308541PTIM4   ,9,21.4,999.9,10,2.9,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508309001PTIM4   ,9,20.8,999.9,0,0.0,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508309061PTIM4   ,9,21.6,999.9,0,0.0,1.9,999,9999.9,30.0,99.9,99.9,99.9
200508309181PTIM4   ,9,19.4,999.9,100,2.9,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508309241PTIM4   ,9,19.4,999.9,80,1.9,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508309301PTIM4   ,9,19.0,999.9,110,4.1,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508309361PTIM4   ,9,19.0,999.9,90,1.9,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508309481PTIM4   ,9,19.4,999.9,0,0.0,1.9,999,9999.9,30.0,99.9,99.9,99.9
200508310001PTIM4   ,9,19.8,999.9,20,4.1,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508310061PTIM4   ,9,20.5,999.9,360,4.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508310181PTIM4   ,9,20.7,999.9,360,2.9,2.9,999,9999.9,30.0,99.9,99.9,99.9
200508310241PTIM4   ,9,20.1,999.9,360,4.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508310301PTIM4   ,9,19.4,999.9,360,2.9,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508310361PTIM4   ,9,20.3,999.9,360,4.1,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508310481PTIM4   ,9,17.6,999.9,360,1.0,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508310541PTIM4   ,9,17.6,999.9,360,2.9,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508311001PTIM4   ,9,16.9,999.9,360,2.9,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508311061PTIM4   ,9,15.6,999.9,360,4.1,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508311121PTIM4   ,9,16.0,999.9,360,4.1,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508311181PTIM4   ,9,17.6,999.9,360,4.1,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508311301PTIM4   ,9,16.5,999.9,360,5.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508311361PTIM4   ,9,17.4,999.9,360,5.1,6.0,999,9999.9,30.0,99.9,99.9,99.9
200508311481PTIM4   ,9,17.4,999.9,10,4.1,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508311541PTIM4   ,9,18.1,999.9,360,4.1,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508312001PTIM4   ,9,18.3,999.9,360,4.1,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508312061PTIM4   ,9,17.4,999.9,360,5.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508312181PTIM4   ,9,16.9,999.9,360,7.0,7.0,999,9999.9,30.0,99.9,99.9,99.9
200508312301PTIM4   ,9,18.0,999.9,10,6.0,7.0,999,9999.9,30.0,99.9,99.9,99.9
200508312361PTIM4   ,9,18.1,999.9,360,5.1,7.0,999,9999.9,30.0,99.9,99.9,99.9
200508312541PTIM4   ,9,18.9,999.9,360,5.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508313001PTIM4   ,9,17.1,999.9,360,7.0,8.0,999,9999.9,30.0,99.9,99.9,99.9
200508313061PTIM4   ,9,16.9,999.9,360,6.0,7.0,999,9999.9,30.0,99.9,99.9,99.9
200508313181PTIM4   ,9,18.1,999.9,360,5.1,7.0,999,9999.9,30.0,99.9,99.9,99.9
200508313301PTIM4   ,9,18.1,999.9,360,7.0,7.0,999,9999.9,30.0,99.9,99.9,99.9
200508313361PTIM4   ,9,17.8,999.9,360,7.0,8.0,999,9999.9,30.0,99.9,99.9,99.9
200508313481PTIM4   ,9,18.7,999.9,360,7.0,8.0,999,9999.9,30.0,99.9,99.9,99.9
200508313541PTIM4   ,9,19.2,999.9,360,7.0,8.0,999,9999.9,30.0,99.9,99.9,99.9
200508314001PTIM4   ,9,19.8,999.9,360,7.0,7.0,999,9999.9,30.0,99.9,99.9,99.9
200508314181PTIM4   ,9,21.9,999.9,360,7.0,8.0,999,9999.9,30.0,99.9,99.9,99.9
200508314241PTIM4   ,9,22.5,999.9,360,7.0,8.0,999,9999.9,30.0,99.9,99.9,99.9
200508314301PTIM4   ,9,23.7,999.9,360,8.0,8.9,999,9999.9,30.0,99.9,99.9,99.9
200508314361PTIM4   ,9,24.6,999.9,360,8.9,8.9,999,9999.9,30.0,99.9,99.9,99.9
200508314481PTIM4   ,9,26.1,999.9,360,8.0,8.9,999,9999.9,30.0,99.9,99.9,99.9
200508314541PTIM4   ,9,26.4,999.9,360,8.0,8.0,999,9999.9,30.0,99.9,99.9,99.9
200508315001PTIM4   ,9,27.0,999.9,360,8.0,8.0,999,9999.9,30.0,99.9,99.9,99.9
200508315061PTIM4   ,9,27.5,999.9,360,6.0,8.0,999,9999.9,30.0,99.9,99.9,99.9
200508315181PTIM4   ,9,28.2,999.9,360,8.0,8.9,999,9999.9,30.0,99.9,99.9,99.9
200508315241PTIM4   ,9,29.1,999.9,360,6.0,8.9,999,9999.9,30.0,99.9,99.9,99.9
200508315361PTIM4   ,9,30.6,999.9,360,6.0,8.0,999,9999.9,30.0,99.9,99.9,99.9
200508315481PTIM4   ,9,33.4,999.9,360,2.9,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508315541PTIM4   ,9,35.4,999.9,360,2.9,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508316001PTIM4   ,9,36.1,999.9,360,2.9,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508316061PTIM4   ,9,35.6,999.9,340,4.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508316181PTIM4   ,9,35.8,999.9,300,4.1,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508316241PTIM4   ,9,35.6,999.9,330,2.9,5.1,999,9999.9,30.0,99.9,99.9,99.9
200508316301PTIM4   ,9,35.8,999.9,10,1.0,4.1,999,9999.9,30.0,99.9,99.9,99.9
200508316361PTIM4   ,9,37.9,999.9,210,6.0,8.9,999,9999.9,30.0,99.9,99.9,99.9
200508316481PTIM4   ,9,40.1,999.9,200,7.0,13.0,999,9999.9,30.0,99.9,99.9,99.9
200508316541PTIM4   ,9,40.1,999.9,190,4.1,13.0,999,9999.9,30.0,99.9,99.9,99.9
200508317001PTIM4   ,9,40.6,999.9,200,6.0,9.9,999,9999.9,30.0,99.9,99.9,99.9
200508317061PTIM4   ,9,40.5,999.9,200,2.9,9.9,999,9999.9,29.9,99.9,99.9,99.9
200508317181PTIM4   ,9,40.5,999.9,240,6.0,12.1,999,9999.9,29.9,99.9,99.9,99.9
200508317241PTIM4   ,9,40.1,999.9,230,4.1,14.0,999,9999.9,29.9,99.9,99.9,99.9
200508317301PTIM4   ,9,39.7,999.9,230,5.1,12.1,999,9999.9,29.9,99.9,99.9,99.9
200508317361PTIM4   ,9,39.9,999.9,220,6.0,9.9,999,9999.9,29.9,99.9,99.9,99.9
200508317481PTIM4   ,9,40.5,999.9,210,5.1,8.9,999,9999.9,29.9,99.9,99.9,99.9
200508317541PTIM4   ,9,40.8,999.9,210,7.0,11.1,999,9999.9,29.9,99.9,99.9,99.9
200508318001PTIM4   ,9,40.5,999.9,220,4.1,9.9,999,9999.9,29.9,99.9,99.9,99.9
200508318061PTIM4   ,9,41.7,999.9,230,4.1,7.0,999,9999.9,29.9,99.9,99.9,99.9
200508318181PTIM4   ,9,41.0,999.9,250,5.1,9.9,999,9999.9,29.9,99.9,99.9,99.9
200508318241PTIM4   ,9,41.4,999.9,230,4.1,9.9,999,9999.9,29.9,99.9,99.9,99.9
200508318301PTIM4   ,9,42.8,999.9,220,6.0,12.1,999,9999.9,29.9,99.9,99.9,99.9
200508318361PTIM4   ,9,41.7,999.9,250,8.0,13.0,999,9999.9,29.9,99.9,99.9,99.9
200508318481PTIM4   ,9,39.9,999.9,250,4.1,11.1,999,9999.9,29.9,99.9,99.9,99.9
200508319001PTIM4   ,9,37.6,999.9,260,8.0,9.9,999,9999.9,29.9,99.9,99.9,99.9
200508319061PTIM4   ,9,37.9,999.9,220,8.0,14.0,999,9999.9,29.9,99.9,99.9,99.9
200508319181PTIM4   ,9,41.5,999.9,210,8.0,11.1,999,9999.9,29.9,99.9,99.9,99.9
200508319241PTIM4   ,9,40.5,999.9,170,8.0,15.9,999,9999.9,29.9,99.9,99.9,99.9
200508319301PTIM4   ,9,41.2,999.9,140,8.0,12.1,999,9999.9,29.9,99.9,99.9,99.9
200508319361PTIM4   ,9,41.2,999.9,150,11.1,15.9,999,9999.9,29.9,99.9,99.9,99.9
200508319481PTIM4   ,9,40.8,999.9,180,14.0,20.0,999,9999.9,29.9,99.9,99.9,99.9
200508319541PTIM4   ,9,38.8,999.9,160,8.0,15.0,999,9999.9,29.9,99.9,99.9,99.9
200508320001PTIM4   ,9,37.9,999.9,140,7.0,15.0,999,9999.9,29.9,99.9,99.9,99.9
200508320061PTIM4   ,9,40.8,999.9,140,5.1,13.0,999,9999.9,29.9,99.9,99.9,99.9
200508320181PTIM4   ,9,40.5,999.9,160,4.1,8.0,999,9999.9,29.9,99.9,99.9,99.9
200508320301PTIM4   ,9,40.5,999.9,170,8.0,8.9,999,9999.9,29.9,99.9,99.9,99.9
200508320361PTIM4   ,9,40.6,999.9,190,8.9,14.0,999,9999.9,29.9,99.9,99.9,99.9
200508320481PTIM4   ,9,42.4,999.9,180,8.9,12.1,999,9999.9,29.9,99.9,99.9,99.9
200508320541PTIM4   ,9,41.7,999.9,190,8.9,14.0,999,9999.9,29.9,99.9,99.9,99.9
200508321001PTIM4   ,9,37.9,999.9,210,14.0,16.9,999,9999.9,29.9,99.9,99.9,99.9
200508321061PTIM4   ,9,38.7,999.9,180,8.9,15.0,999,9999.9,29.9,99.9,99.9,99.9
200508321181PTIM4   ,9,38.1,999.9,180,11.1,15.9,999,9999.9,29.9,99.9,99.9,99.9
200508321301PTIM4   ,9,36.0,999.9,230,9.9,11.1,999,9999.9,29.9,99.9,99.9,99.9
200508321481PTIM4   ,9,35.4,999.9,200,4.1,6.0,999,9999.9,29.9,99.9,99.9,99.9
200508321541PTIM4   ,9,35.2,999.9,210,4.1,5.1,999,9999.9,29.9,99.9,99.9,99.9
200508322001PTIM4   ,9,35.2,999.9,190,4.1,5.1,999,9999.9,29.9,99.9,99.9,99.9
200508322061PTIM4   ,9,35.2,999.9,190,5.1,6.0,999,9999.9,29.9,99.9,99.9,99.9
200508322181PTIM4   ,9,35.1,999.9,200,2.9,5.1,999,9999.9,29.9,99.9,99.9,99.9
200508322241PTIM4   ,9,35.1,999.9,180,5.1,7.0,999,9999.9,29.9,99.9,99.9,99.9
200508322301PTIM4   ,9,34.7,999.9,200,5.1,7.0,999,9999.9,29.9,99.9,99.9,99.9
200508322361PTIM4   ,9,34.7,999.9,220,5.1,6.0,999,9999.9,29.9,99.9,99.9,99.9
200508322481PTIM4   ,9,34.2,999.9,210,4.1,5.1,999,9999.9,29.9,99.9,99.9,99.9
200508323001PTIM4   ,9,34.9,999.9,210,7.0,12.1,999,9999.9,29.9,99.9,99.9,99.9
200508323061PTIM4   ,9,33.8,999.9,240,14.0,15.9,999,9999.9,29.9,99.9,99.9,99.9
200508323181PTIM4   ,9,33.4,999.9,210,13.0,15.0,999,9999.9,29.9,99.9,99.9,99.9
200508323241PTIM4   ,9,33.1,999.9,200,12.1,15.0,999,9999.9,29.9,99.9,99.9,99.9
200508323301PTIM4   ,9,33.3,999.9,200,12.1,13.0,999,9999.9,29.9,99.9,99.9,99.9
200508323361PTIM4   ,9,33.1,999.9,190,13.0,15.0,999,9999.9,29.9,99.9,99.9,99.9
200508323421PTIM4   ,9,32.9,999.9,180,14.0,16.9,999,9999.9,29.9,99.9,99.9,99.9
200508323481PTIM4   ,9,32.9,999.9,180,15.0,16.9,999,9999.9,29.9,99.9,99.9,99.9
200508400001PTIM4   ,9,32.9,999.9,190,15.9,19.0,999,9999.9,30.0,99.9,99.9,99.9
200508400061PTIM4   ,9,32.9,999.9,190,16.9,20.0,999,9999.9,30.0,99.9,99.9,99.9
200508400181PTIM4   ,9,32.5,999.9,210,16.9,20.0,999,9999.9,30.0,99.9,99.9,99.9
200508400241PTIM4   ,9,32.5,999.9,250,19.0,22.9,999,9999.9,30.0,99.9,99.9,99.9
200508400301PTIM4   ,9,32.0,999.9,250,16.9,22.9,999,9999.9,30.0,99.9,99.9,99.9
200508400361PTIM4   ,9,32.0,999.9,250,16.9,21.0,999,9999.9,30.0,99.9,99.9,99.9
200508400481PTIM4   ,9,31.8,999.9,240,12.1,19.0,999,9999.9,30.0,99.9,99.9,99.9
200508400541PTIM4   ,9,31.8,999.9,250,13.0,16.9,999,9999.9,30.0,99.9,99.9,99.9
200508401001PTIM4   ,9,31.8,999.9,250,12.1,18.1,999,9999.9,30.0,99.9,99.9,99.9
200508401061PTIM4   ,9,31.8,999.9,250,13.0,16.9,999,9999.9,30.0,99.9,99.9,99.9
200508401181PTIM4   ,9,31.5,999.9,270,14.0,16.9,999,9999.9,30.0,99.9,99.9,99.9
200508401241PTIM4   ,9,31.3,999.9,260,16.9,22.0,999,9999.9,30.0,99.9,99.9,99.9
200508401301PTIM4   ,9,31.1,999.9,260,15.0,18.1,999,9999.9,30.0,99.9,99.9,99.9
200508401361PTIM4   ,9,30.9,999.9,250,15.0,19.0,999,9999.9,30.0,99.9,99.9,99.9
200508401481PTIM4   ,9,30.4,999.9,260,16.9,21.0,999,9999.9,30.0,99.9,99.9,99.9
200508401541PTIM4   ,9,30.2,999.9,260,16.9,22.9,999,9999.9,30.0,99.9,99.9,99.9
200508402001PTIM4   ,9,30.0,999.9,250,15.9,22.0,999,9999.9,30.0,99.9,99.9,99.9
200508402061PTIM4   ,9,29.8,999.9,250,15.0,18.1,999,9999.9,30.0,99.9,99.9,99.9
200508402181PTIM4   ,9,29.7,999.9,230,14.0,16.9,999,9999.9,30.0,99.9,99.9,99.9
200508402301PTIM4   ,9,29.3,999.9,250,12.1,15.0,999,9999.9,30.0,99.9,99.9,99.9
200508402361PTIM4   ,9,29.1,999.9,250,12.1,14.0,999,9999.9,30.0,99.9,99.9,99.9
200508402481PTIM4   ,9,28.8,999.9,300,15.0,18.1,999,9999.9,30.0,99.9,99.9,99.9
200508402541PTIM4   ,9,28.6,999.9,300,15.9,19.0,999,9999.9,30.0,99.9,99.9,99.9
200508403001PTIM4   ,9,28.0,999.9,300,16.9,19.0,999,9999.9,30.0,99.9,99.9,99.9
200508403061PTIM4   ,9,27.7,999.9,300,15.9,18.1,999,9999.9,30.0,99.9,99.9,99.9
200508403181PTIM4   ,9,27.0,999.9,290,14.0,18.1,999,9999.9,30.1,99.9,99.9,99.9
200508403301PTIM4   ,9,26.4,999.9,280,11.1,12.1,999,9999.9,30.1,99.9,99.9,99.9
200508403361PTIM4   ,9,26.2,999.9,290,14.0,16.9,999,9999.9,30.1,99.9,99.9,99.9
200508403481PTIM4   ,9,25.3,999.9,280,9.9,11.1,999,9999.9,30.1,99.9,99.9,99.9
200508404001PTIM4   ,9,25.2,999.9,290,12.1,14.0,999,9999.9,30.1,99.9,99.9,99.9
200508404061PTIM4   ,9,25.2,999.9,300,14.0,15.9,999,9999.9,30.1,99.9,99.9,99.9
200508404181PTIM4   ,9,24.6,999.9,310,12.1,15.0,999,9999.9,30.1,99.9,99.9,99.9
200508404241PTIM4   ,9,24.4,999.9,290,9.9,13.0,999,9999.9,30.1,99.9,99.9,99.9
200508404301PTIM4   ,9,24.1,999.9,300,8.9,11.1,999,9999.9,30.1,99.9,99.9,99.9
200508404361PTIM4   ,9,24.1,999.9,290,8.9,11.1,999,9999.9,30.1,99.9,99.9,99.9
200508404421PTIM4   ,9,23.7,999.9,310,12.1,13.0,999,9999.9,30.1,99.9,99.9,99.9
200508404481PTIM4   ,9,24.4,999.9,310,12.1,15.0,999,9999.9,30.1,99.9,99.9,99.9
200508405001PTIM4   ,9,24.1,999.9,310,11.1,14.0,999,9999.9,30.1,99.9,99.9,99.9
200508405061PTIM4   ,9,24.1,999.9,310,8.0,12.1,999,9999.9,30.1,99.9,99.9,99.9
200508405181PTIM4   ,9,23.0,999.9,300,8.0,8.9,999,9999.9,30.1,99.9,99.9,99.9
200508405301PTIM4   ,9,22.5,999.9,220,4.1,6.0,999,9999.9,30.1,99.9,99.9,99.9
200508405361PTIM4   ,9,21.7,999.9,200,4.1,4.1,999,9999.9,30.1,99.9,99.9,99.9
200508405481PTIM4   ,9,21.9,999.9,180,4.1,6.0,999,9999.9,30.1,99.9,99.9,99.9
200508406001PTIM4   ,9,21.6,999.9,160,2.9,5.1,999,9999.9,30.1,99.9,99.9,99.9
200508406061PTIM4   ,9,21.7,999.9,200,6.0,9.9,999,9999.9,30.1,99.9,99.9,99.9
200508406181PTIM4   ,9,23.0,999.9,210,5.1,8.9,999,9999.9,30.1,99.9,99.9,99.9
200508406301PTIM4   ,9,20.3,999.9,200,4.1,4.1,999,9999.9,30.1,99.9,99.9,99.9
200508406361PTIM4   ,9,19.9,999.9,220,5.1,6.0,999,9999.9,30.1,99.9,99.9,99.9
200508406481PTIM4   ,9,19.0,999.9,170,4.1,5.1,999,9999.9,30.1,99.9,99.9,99.9
200508406541PTIM4   ,9,18.5,999.9,210,2.9,4.1,999,9999.9,30.1,99.9,99.9,99.9
200508407001PTIM4   ,9,18.1,999.9,180,4.1,5.1,999,9999.9,30.1,99.9,99.9,99.9
200508407061PTIM4   ,9,18.5,999.9,180,4.1,5.1,999,9999.9,30.1,99.9,99.9,99.9
200508407181PTIM4   ,9,20.5,999.9,210,5.1,6.0,999,9999.9,30.1,99.9,99.9,99.9
200508407301PTIM4   ,9,20.8,999.9,220,2.9,4.1,999,9999.9,30.1,99.9,99.9,99.9
200508407361PTIM4   ,9,20.1,999.9,220,4.1,4.1,999,9999.9,30.1,99.9,99.9,99.9
200508407481PTIM4   ,9,18.9,999.9,220,2.9,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508407541PTIM4   ,9,19.2,999.9,230,5.1,5.1,999,9999.9,30.1,99.9,99.9,99.9
200508408001PTIM4   ,9,19.0,999.9,230,5.1,6.0,999,9999.9,30.1,99.9,99.9,99.9
200508408061PTIM4   ,9,19.0,999.9,210,4.1,6.0,999,9999.9,30.1,99.9,99.9,99.9
200508408121PTIM4   ,9,18.9,999.9,180,4.1,4.1,999,9999.9,30.1,99.9,99.9,99.9
200508408181PTIM4   ,9,19.2,999.9,210,5.1,6.0,999,9999.9,30.2,99.9,99.9,99.9
200508408301PTIM4   ,9,20.3,999.9,230,6.0,9.9,999,9999.9,30.2,99.9,99.9,99.9
200508408361PTIM4   ,9,19.6,999.9,220,6.0,8.0,999,9999.9,30.2,99.9,99.9,99.9
200508408481PTIM4   ,9,19.0,999.9,230,6.0,7.0,999,9999.9,30.2,99.9,99.9,99.9
200508408541PTIM4   ,9,18.9,999.9,240,5.1,7.0,999,9999.9,30.2,99.9,99.9,99.9
200508409001PTIM4   ,9,18.9,999.9,250,8.0,8.9,999,9999.9,30.2,99.9,99.9,99.9
200508409061PTIM4   ,9,19.2,999.9,250,8.0,8.9,999,9999.9,30.2,99.9,99.9,99.9
200508409181PTIM4   ,9,18.3,999.9,230,6.0,8.0,999,9999.9,30.2,99.9,99.9,99.9
200508409241PTIM4   ,9,17.4,999.9,220,5.1,7.0,999,9999.9,30.2,99.9,99.9,99.9
200508409301PTIM4   ,9,17.1,999.9,200,5.1,6.0,999,9999.9,30.2,99.9,99.9,99.9
200508409361PTIM4   ,9,17.2,999.9,200,6.0,6.0,999,9999.9,30.2,99.9,99.9,99.9
200508409481PTIM4   ,9,16.7,999.9,190,2.9,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508410001PTIM4   ,9,16.0,999.9,170,4.1,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508410061PTIM4   ,9,15.3,999.9,200,1.9,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508410181PTIM4   ,9,15.3,999.9,160,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508410241PTIM4   ,9,15.4,999.9,130,1.9,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508410301PTIM4   ,9,15.8,999.9,140,1.9,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508410361PTIM4   ,9,16.7,999.9,360,1.9,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508410481PTIM4   ,9,16.7,999.9,0,0.0,1.0,999,9999.9,30.2,99.9,99.9,99.9
200508411001PTIM4   ,9,16.5,999.9,20,1.9,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508411061PTIM4   ,9,16.7,999.9,10,1.9,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508411181PTIM4   ,9,16.3,999.9,360,2.9,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508411241PTIM4   ,9,16.2,999.9,360,4.1,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508411301PTIM4   ,9,16.3,999.9,360,4.1,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508411361PTIM4   ,9,16.7,999.9,360,4.1,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508411481PTIM4   ,9,16.3,999.9,360,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508412001PTIM4   ,9,16.9,999.9,360,2.9,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508412061PTIM4   ,9,17.1,999.9,30,4.1,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508412181PTIM4   ,9,16.7,999.9,40,4.1,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508412241PTIM4   ,9,16.7,999.9,100,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508412301PTIM4   ,9,16.5,999.9,80,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508412361PTIM4   ,9,16.7,999.9,90,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508412481PTIM4   ,9,16.2,999.9,110,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508412541PTIM4   ,9,16.7,999.9,60,2.9,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508413001PTIM4   ,9,17.2,999.9,80,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508413061PTIM4   ,9,16.9,999.9,80,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508413121PTIM4   ,9,16.9,999.9,70,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508413181PTIM4   ,9,16.7,999.9,80,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508413301PTIM4   ,9,16.5,999.9,120,5.1,6.0,999,9999.9,30.2,99.9,99.9,99.9
200508413361PTIM4   ,9,16.3,999.9,120,4.1,6.0,999,9999.9,30.2,99.9,99.9,99.9
200508413481PTIM4   ,9,17.1,999.9,80,5.1,6.0,999,9999.9,30.2,99.9,99.9,99.9
200508413541PTIM4   ,9,17.8,999.9,100,5.1,6.0,999,9999.9,30.2,99.9,99.9,99.9
200508414001PTIM4   ,9,17.8,999.9,130,5.1,6.0,999,9999.9,30.2,99.9,99.9,99.9
200508414061PTIM4   ,9,17.6,999.9,120,5.1,6.0,999,9999.9,30.2,99.9,99.9,99.9
200508414181PTIM4   ,9,18.1,999.9,110,5.1,6.0,999,9999.9,30.2,99.9,99.9,99.9
200508414301PTIM4   ,9,18.1,999.9,120,5.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508414361PTIM4   ,9,18.1,999.9,140,5.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508414481PTIM4   ,9,19.0,999.9,160,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508414541PTIM4   ,9,19.0,999.9,160,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508415001PTIM4   ,9,19.8,999.9,140,4.1,4.1,999,9999.9,30.2,99.9,99.9,99.9
200508415061PTIM4   ,9,20.3,999.9,150,4.1,5.1,999,9999.9,30.2,99.9,99.9,99.9
200508415181PTIM4   ,9,20.3,999.9,190,5.1,5.1,999,9999.9,30.2,39.2,99.9,99.9
200508415241PTIM4   ,9,20.5,999.9,140,4.1,5.1,999,9999.9,30.2,39.6,99.9,99.9
200508415301PTIM4   ,9,20.7,999.9,140,5.1,6.0,999,9999.9,30.2,39.4,99.9,99.9
200508415361PTIM4   ,9,21.0,999.9,140,4.1,5.1,999,9999.9,30.2,39.2,99.9,99.9
200508415481PTIM4   ,9,21.9,999.9,140,5.1,5.1,999,9999.9,30.2,39.4,99.9,99.9
200508416001PTIM4   ,9,21.4,999.9,160,5.1,6.0,999,9999.9,30.2,39.4,99.9,99.9
200508416061PTIM4   ,9,22.3,999.9,150,5.1,6.0,999,9999.9,30.3,39.4,99.9,99.9
200508416181PTIM4   ,9,22.3,999.9,130,5.1,7.0,999,9999.9,30.2,39.6,99.9,99.9
200508416241PTIM4   ,9,22.8,999.9,170,5.1,7.0,999,9999.9,30.2,39.4,99.9,99.9
200508416301PTIM4   ,9,22.6,999.9,160,5.1,7.0,999,9999.9,30.2,39.4,99.9,99.9
200508416361PTIM4   ,9,23.0,999.9,150,5.1,6.0,999,9999.9,30.2,39.4,99.9,99.9
200508416481PTIM4   ,9,23.2,999.9,160,6.0,7.0,999,9999.9,30.2,39.4,99.9,99.9
